"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"308",-0.827258514903612,-0.971021201985487,-1.14988552413938,-1.08332510483282,-0.718506795321141,-1.31646667275687,-0.273282615570429,-0.445905144610759,2.9,1.1,0.411,0.48,0.516,12.8,5.4,0.7,18.2,105,105,21.8,30.6,52.5,0.093,-0.7,0.7,0,13.3
"309",0.147932148628437,0.161755664354832,0.503243679040821,-0.33034128757234,-0.833715643536427,-1.08084042070455,0.0712846735842606,-0.0183878410148762,2.3,0.4,0.438,0.479,0.52,12.4,8.2,1.6,19.4,102,109,1.8,2.7,4.5,0.061,-0.7,-0.6,-1.2,0.7
"310",0.0729174822028945,0.0587759492329847,-0.378425229321952,-0.33034128757234,-0.718506795321141,-0.216877496512677,-1.13470083845715,-1.01592821607194,3.5,0.9,0.459,0.551,0.575,16.4,5.7,1.3,24.7,109,108,28,18.8,46.8,0.11,1.8,-1,0.7,14.2
"312",0.823064146458316,0.676654239964068,0.896845870274201,0.548139832564889,-0.257671402459995,-0.531045832582448,-0.100998970993084,0.266623694715713,5.4,0.4,0.463,0.469,0.514,15.4,17.6,2.5,18.9,106,105,13.1,17.2,30.3,0.102,-1.1,-0.5,-1.7,1.2
"313",1.34816681143711,0.98559338532961,1.09364696589089,0.673637135441636,-0.833715643536427,1.43250626785362,0.0712846735842606,-0.588410912476054,5.5,0.5,0.492,0.492,0.523,12.5,14.5,2.1,15.8,102,105,6.7,14.1,20.8,0.074,-2.1,-0.3,-2.4,-1.3
"315",0.222946815053979,-0.14718348101071,-0.165880046055926,-0.204843984695593,-0.718506795321141,1.5895904358885,-1.47926812761184,-1.01592821607194,3,0.7,0.442,0.574,0.602,12.8,6.7,1,16.2,113,107,42.9,30.5,73.4,0.113,0.5,0.1,0.6,20.7
"316",0.748049480032774,0.882613670207762,0.290698495774795,0.485391181126516,-0.257671402459995,-0.138335412495237,-0.962417193879809,-0.303399376745465,5.5,0.6,0.449,0.516,0.544,13.6,9.7,1.2,23.1,105,110,2.9,6.1,9,0.069,-0.3,-1.1,-1.4,0.9
"317",0.898078812883859,0.676654239964068,1.00705448381955,1.61486690701724,1.58567016898459,2.06084293999315,0.588135607316295,-1.01592821607194,4.6,0.4,0.517,0.524,0.554,17.9,17.9,5.5,18.4,109,104,7.7,10.2,17.8,0.128,-0.9,1.8,0.9,5
"318",0.59802014718169,0.573674524842221,0.503243679040821,-0.0793466818188456,-1.064133339967,-0.452503748565007,-2.34068635049857,-1.44344551966782,2.9,0.6,0.418,0.493,0.527,9.5,7.3,1.1,14,107,110,5.8,4.3,10,0.062,-2,-0.5,-2.5,-0.9
"320",1.34816681143711,1.397512245817,0.739404993780849,1.61486690701724,0.894417079692868,1.27542209981873,-1.13470083845715,-0.303399376745465,8.3,0.7,0.491,0.497,0.543,20.8,13.9,2.6,25.9,112,106,70.3,41.1,111.4,0.155,2,-0.3,1.7,32.4
