"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"472",0.446447004199038,0.159912368597526,0.201912851882672,-0.0147954454106001,-0.715281881922532,-0.0578603628404006,-0.958286611841474,0.127016769849589,4.1,0.9,0.497,0.522,0.55,16.2,8.1,1.5,21.5,111,113,9.6,3.4,13,0.086,0.5,-1,-0.6,2.6
"473",0.895322991010694,1.18830204415512,-0.0275674373419146,1.42755687507615,1.24487998151765,1.12494882442792,-1.47517065761213,-1.44737158228604,6.2,0.5,0.483,0.483,0.518,15,14.5,4.1,18.8,105,100,6.8,16.6,23.4,0.124,-1.8,0.8,-1,2.4
"474",-0.226866976018445,-0.559960404292789,-1.42818851295405,-0.892749031793837,-1.291800077052,0.257555420431151,-0.269107884147263,0.127016769849589,1.3,0.6,0.453,0.481,0.54,12.4,6.5,0.1,18.5,104,110,0.8,0.8,1.6,0.057,-2.2,-0.1,-2.3,-0.1
"475",0.29682167526182,-0.251443501625511,0.201912851882672,0.298759406869127,0.09184359125872,-0.215568254476173,1.45383893508826,0.2701429836801,4.3,0.9,0.412,0.504,0.536,11.2,8.8,1.4,20.3,99,110,-1.3,6.5,5.1,0.036,-1.7,-0.2,-1.9,0.2
"476",-0.0024289826126174,-0.0457655665139925,-1.21453445057254,-0.391061268146273,-0.715281881922532,0.415263312066926,-0.441402566070816,0.842647839002146,1.4,0.5,0.406,0.525,0.539,5.8,3.5,0.9,10.1,108,112,1.5,3,4.6,0.056,-4,0.1,-3.9,-1.9
"477",0.820510326542085,0.776946173932081,1.46009788590713,0.988580081884528,0.553058147362293,1.04609487861003,-0.0968132022237108,-0.159235657811434,5.7,0.6,0.501,0.525,0.546,17.1,13.1,3.8,19.2,111,105,7.8,6.9,14.8,0.128,0.4,0.1,0.6,3.6
"478",0.147196346324601,-0.559960404292789,-0.731834531858751,-0.767327090881946,-1.63771099412968,0.0998475287953751,0.420070843546947,0.699521625171634,2.6,0.8,0.423,0.519,0.536,12.1,6.4,1.1,18.7,105,108,6.9,7.7,14.6,0.076,-0.2,-0.5,-0.7,3.1
"479",-0.152054311549836,0.0570734010417667,-0.0750461178711402,-0.328350297690328,-0.369370964844853,-0.6886919293835,0.247776161623394,0.556395411341123,3.6,0.5,0.412,0.439,0.466,11.5,10.7,0.5,21.6,92,109,-2.5,2.3,-0.2,-0.004,-2.1,-0.7,-2.8,-0.6
"480",-1.4986822719848,-0.971316274515826,-0.98505416134795,-0.516483209058164,1.36018362054355,-0.925253766837165,1.10924957124116,0.842647839002146,3.7,0.8,0.394,0.481,0.512,13.4,9,0.7,20.3,106,109,4.4,8.5,12.9,0.082,-0.2,0.1,-0.1,3.6
"481",0.0723836818559919,0.571268238820563,-0.201655932615739,0.298759406869127,0.4377545083364,-0.609837983565614,1.62613361701182,0.556395411341123,5,1.1,0.508,0.523,0.548,16.5,10.3,0.9,20.7,109,106,13.1,11.5,24.6,0.116,0.5,-0.2,0.2,5.7
"482",1.19457364888513,1.90817481704543,1.29392250405484,1.92924463872371,1.70609453762122,0.809533041156367,-1.47517065761213,-0.588614299302968,6,0.4,0.595,0.633,0.657,20.7,16.1,3.7,18.1,128,112,7.4,2.2,9.6,0.169,2.4,-0.5,1.9,2.7
"483",0.670884997604866,0.571268238820563,1.15148646246717,1.23942396370831,1.24487998151765,-0.767545875201389,-0.441402566070816,0.127016769849589,4.8,0.5,0.47,0.47,0.484,14,19.8,2,19.8,97,105,-0.6,5.2,4.6,0.053,-2.7,-0.8,-3.5,-1.6
"484",1.86788762910261,1.4968189468224,0.035737470030385,1.17671299325236,-0.715281881922532,0.494117257884816,0.764660207394052,0.413269197510611,2.8,0.4,0.433,0.501,0.536,11.9,11.3,4.1,15.5,108,109,2.4,4,6.3,0.086,-2.3,0.2,-2.2,-0.2
"485",1.41901164229096,1.29114101171088,0.708352110861071,0.925869111428582,-0.484674603870746,0.888386986974253,-1.30287597568858,-1.0179929407945,5.3,0.6,0.56,0.56,0.601,18.3,15.2,2.3,18.5,116,101,13.5,10,23.4,0.183,0.4,1.1,1.5,5.4
"486",-0.301679640487054,-0.457121436737029,-0.621050943957226,-0.830038061337891,-1.06119279900021,-0.136714308658287,0.5923655254705,0.699521625171634,2.4,0.6,0.425,0.509,0.544,13.5,5.4,0.5,21.8,107,112,8.8,4.5,13.2,0.075,0.3,-1.3,-1,2.1
"487",0.29682167526182,0.0570734010417667,0.30478332636266,0.173337465957236,-0.138763686793066,-0.767545875201389,0.5923655254705,0.699521625171634,5.8,0.7,0.465,0.502,0.547,16.3,11.5,1.4,21.3,108,107,11.1,7.7,18.8,0.106,0.6,-0.4,0.2,4.7
"488",-1.34905694304758,-1.17699420962734,-1.25410001768022,-1.08088194316167,0.09184359125872,-1.87150111665182,-0.613697247994369,-0.73174051313348,2.2,0.8,0.405,0.489,0.517,13.1,6.6,0.2,20,105,109,4.9,4.1,9,0.076,-0.6,-0.3,-1,1.5
