"","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT"
"41",-0.0506610926249499,-0.201978355806996,-0.917674539779099,-0.451211108169376,-0.407674872120491,-1.16087892889689,-0.847621480656415,-0.58912741443229,-0.337425362486747,-0.46600079726062,1.05996119414577,-0.558669709122084,-0.103195113614439,-0.449822334303786,-0.788433000965407,-0.423588654900882,-0.650177639446912,-0.67728746371438,-1.64104451138031,75.5,100.5,189.2,79.75,4.25,3.27,32.5,42
"43",-0.105994810297832,-0.771823246798521,1.2400783533561,0.783268133055324,0.643098041599094,0.819606678785739,1.59017948533734,3.41614101919177,-1.1263485342171,1.0107622926498,-1.27057237604444,-0.0776721917019224,-0.356262149726144,-0.217622677938196,1.26567220418428,-0.166209645036722,1.05472326036532,0.400941399510163,-0.0600460039197153,80.75,108.5,229.8,87,6.25,3.4,30,32.5
"44",-0.825333140045298,-0.486900801302758,0.137916803625173,-0.147064048737204,-0.0699264355677673,-0.566733246592103,-0.281263680476047,-0.451014709824564,-0.784481826467282,-0.360517719409876,0.283116670749032,-0.478503456218724,-0.988929740005404,-0.740071904760775,-0.392687961441155,-0.578016060819378,0.581139677084145,-0.183099234736464,-0.203773140961587,77.25,102,208,82,4.75,3.17,28.5,34.5
"45",5.0400409332802,0.652788980680291,1.10036773437613,0.658031108583253,0.793208457844749,2.85667758954502,2.23041004206297,-0.312902005216837,2.39750829951182,1.0107622926498,-0.234779678182124,4.73230298249969,3.06014283778186,4.77466993392201,1.77448725500118,2.61348366149621,0.107556093802969,2.28784191015311,5.11413092958767,80.5,105,248.4,83.25,2.75,3.28,32,35.5
"46",-1.21266916375547,-0.771823246798521,-0.669300106036917,-0.308083080201295,-0.576549090396853,-0.821367110437013,-1.53710054174556,-0.934409175951605,0.81966195605111,-0.571483875111364,2.61365024093923,-0.879334720735525,-1.36853029417296,-1.26252113158336,-1.63645808566023,-0.0632580410910582,-2.26036182260291,-1.12654949005794,-1.06613596321282,71,95.5,170,76,5,3.25,32.5,41
"47",-0.936000575391063,-0.771823246798521,0.417338041585128,-0.0576090312571527,-0.220036851813422,-0.679903852745396,0.161972858795545,-0.934409175951605,-0.127045850025318,-0.255034641559132,0.024168496283454,-0.478503456218724,-0.862396221949552,-0.740071904760775,-0.241927946384297,-1.0927740805477,-0.271310772821971,-1.08162328742358,-0.347500278003459,77.75,101.5,211,81.5,3.75,3.28,28.5,34.5
"48",1.3326818491971,-0.486900801302758,-0.125981032225895,-0.469102111665387,-0.707895704611801,0.56497281494083,1.6148037375191,-0.0366765960013851,0.661877321705038,-0.149551563708388,-0.493727852647702,-0.238004697508643,0.402938958608969,-0.0434729356640023,0.153817093139955,0.297072572718766,-1.31319465604056,-0.362804045273888,-0.634954552087203,81.5,108.5,246.2,86,4.5,3.56,25,31.5
"49",-0.714665704699534,-0.486900801302758,0.27762742260515,0.0497369897189073,0.211530594892836,0.39521690571089,-0.182766671749026,-0.312902005216837,-0.468912557775139,0.694313059097565,-0.234779678182124,-0.157838444605283,-0.988929740005404,-0.507872248395184,0.643787142074744,1.22363700822974,0.107556093802969,1.11976064165986,0.227408270164028,78.25,105,235,84.25,6,3.41,27.5,34
"50",0.447342366430988,0.937711426176054,-0.389878868076963,0.103410000206938,0.155239188800715,0.508387511864183,-0.699875967565884,-0.174789300609111,1.05633890757022,0.0614145919931005,-0.75267602711328,0.323159072814879,1.28867358499993,0.827275775706964,0.455337123253672,1.06920960231125,0.581139677084145,1.20961304692857,1.377225366499,75.25,100,201.8,80,4.75,3.28,33,39
"51",-0.216662245643596,-1.05674569229428,1.84549103560267,1.48101726939972,1.43117772688878,1.52692296724382,1.12231869388399,1.89690126850678,-0.574102314005853,1.96010999330649,0.283116670749032,0.162826567008158,-0.862396221949552,-0.275672592029593,1.58603723618011,1.17216120625691,-0.176594056165736,0.940055831122435,0.227408270164028,80.75,108.5,200,87.75,7,3.31,30.5,35.5
"52",-1.37867031677412,-1.05674569229428,-1.81803186209451,-2.22242045427438,-2.79067773002026,-2.2642923388915,-1.21698526338274,-0.796296471343879,1.0826363466279,-2.36469619857401,-1.01162420157886,-0.799168467832165,-0.988929740005404,-1.03032147521776,-2.10758313271292,-2.63704813973266,-1.02904450607185,-2.83374519016347,-0.491227415045331,75.5,99.5,188,81.5,6,3.2,30,37
"53",1.60935043756151,0.0829440896887663,2.8389887705714,3.05542557704861,2.93228188934533,2.57375107416178,1.09769444170224,1.13728139316429,0.135928540551467,2.6984915382617,0.283116670749032,2.24714914249552,0.782539512776525,1.98827405753492,2.3586823133465,2.30462884965921,1.05472326036532,2.51247292332489,2.38331532579211,79.25,102,207.2,80.25,1,3.15,34,40.5
"54",-0.493330834008006,-0.201978355806996,-0.203598042770327,-0.737467164105539,-0.576549090396853,-1.21746423197354,0.161972858795545,-0.312902005216837,-1.17894341233246,-0.887933108663596,0.54206484521461,-0.719002214928804,-0.7358627038937,-0.856171732943571,-0.939193016022265,-1.86491111014018,-0.176594056165736,-1.71059012430457,-0.922408826170946,80.5,108.5,241.8,85.5,5,3.5,26,31.5
"55",0.170673778066578,-0.486900801302758,0.339721031040696,-0.254410069713265,-0.820478516796041,0.22546099648095,1.73792499842787,-0.934409175951605,-0.153343289082996,-0.360517719409876,-1.27057237604444,-0.318170950412003,-0.7358627038937,-0.565922162486582,0.153817093139955,0.502975780610094,-0.839611072759382,0.0415317784353157,-0.0600460039197153,78.5,105.5,266,86.75,8.25,3.21,32.5,35
"56",0.115340060393696,0.367866535184529,-0.312261857532532,0.210756021182999,0.0801839806778876,-0.0291728673639602,-0.896869985019925,-0.796296471343879,0.924851712281824,-0.46600079726062,0.283116670749032,-0.238004697508643,0.0233384044414128,-0.159572763846798,-0.543447976498013,0.605927384555758,-1.21847793938432,-0.0483206268333963,-0.491227415045331,73.5,98.5,176.8,78.75,5.25,3.07,29,37.5
"57",-1.04666801073683,-0.486900801302758,-0.0328406195725771,0.37177505264709,-0.0511626335370605,-1.24575688351186,-0.749124471929394,-0.381958357520701,-1.20524085139014,-0.782450030812852,-0.75267602711328,-0.719002214928804,-0.229728631670291,-0.62397207657798,-0.241927946384297,-1.55605629830319,1.90717371027144,-0.4526564505426,-0.347500278003459,74.75,98,201,82.25,7.5,3.37,33.5,39.5
"58",0.779344672468281,1.79247876266334,0.324197628931809,0.37177505264709,0.774444655814042,1.75326417955041,-0.453633445748333,-0.796296471343879,1.26671842003165,1.11624537050054,0.801013019680188,2.56781415410897,0.0233384044414128,1.87217422935212,1.0583771834811,2.25315304768638,0.107556093802969,2.01828469434698,2.81449673691772,77.25,101,207,80,2.75,3.27,34,40.5
"59",0.0600063427208142,-0.201978355806996,-0.188074640661441,0.33599304565507,-0.0323988315063536,-0.793074458898689,-0.601378958838864,-0.0366765960013851,-0.468912557775139,-0.46600079726062,0.801013019680188,-0.799168467832165,0.402938958608969,-0.391772420212389,-0.637672985908549,-0.0117822391182261,-0.271310772821971,-0.138173032102108,-0.491227415045331,77,104.5,211.4,83.25,6.25,3.31,32.5,35
"60",1.22201441385134,-0.771823246798521,0.898563506960604,0.389666056143101,0.624334239568387,0.536680163402506,1.29468845915628,2.58746479154541,-1.52081012008228,1.11624537050054,-1.01162420157886,0.884322843138401,0.529472476664821,0.885325689798362,1.09606718724532,0.194120968773102,0.86528982705285,0.535720007413231,0.227408270164028,83.75,113.5,266,90.5,6.75,3.5,27,28.5
"61",-0.0506610926249499,-0.201978355806996,0.619142269000649,0.0676279932149175,-0.0323988315063536,0.621558118017476,0.826827667702933,0.791999631644972,-0.232235606256032,0.272380747694589,-2.30636507390675,-0.0776721917019224,-0.356262149726144,-0.275672592029593,1.20913719853796,-0.0117822391182261,1.24415669367779,0.625572412681943,0.0836811331221565,81.5,109,234,86,4.5,3.45,25,29
"62",-0.991334293063945,-0.201978355806996,-0.281215053314759,0.0676279932149175,0.0426563766164739,0.791314027247416,-1.26623376774625,-0.934409175951605,0.898554273224146,0.799796136948309,1.31890936861134,1.12482160184848,-0.988929740005404,0.362876462975782,0.379957115725242,1.4810160180939,-0.934327789415617,0.850203425853723,0.658589681289644,72.25,95,173,73.25,1,3.05,31.5,36.5
"63",2.82669222636492,-0.201978355806996,1.48845278709829,1.06952418899149,1.14972069642818,1.72497152801208,1.54093098097383,2.31123938232996,0.556687565474325,0.905279214799053,0.024168496283454,2.0868166366888,2.1744082113909,2.4526733702661,1.02068717971689,0.91478219639275,0.107556093802969,0.850203425853723,1.23349822945713,83.25,113,258,89.5,6.25,3.57,27.5,30.5
"64",-0.271995963316478,-0.201978355806996,-0.576159693383599,-0.630121143129478,-0.707895704611801,-1.38722014120348,-0.626003211020619,0.377661517821794,-1.75748707160139,-0.149551563708388,0.54206484521461,-0.558669709122084,0.782539512776525,-0.0434729356640023,-0.185392940737975,-1.19572568449336,1.33887341033403,-0.362804045273888,-0.778681689129074,75.5,98.5,194.6,81,5.5,3.2,32.5,38
"65",0.281341213412342,-0.771823246798521,1.28664855968276,1.05163318549548,0.661861843629801,0.0274124357126868,1.34393696351979,0.30860516551793,-0.758184387409603,0.588829981246821,1.57785754307692,-0.157838444605283,-0.7358627038937,-0.449822334303786,-0.0534779275632244,-0.578016060819378,-0.460744206134442,-0.722213666348736,-0.634954552087203,80.75,110,237,87.25,6.5,3.21,29.5,33.5
"67",0.170673778066578,0.0829440896887663,-0.00179381535480433,1.67781830785583,1.4874691329809,0.31033895109592,-0.305887932657802,-0.105732948305248,-0.652994631178889,1.64366075975426,1.31890936861134,0.884322843138401,0.0233384044414128,0.653126033432771,0.832237160895816,1.4810160180939,0.0128393771467341,1.25453924956293,0.946043955373387,79,103,205.2,82,3,3.26,30.5,36.5
"68",-0.825333140045298,0.0829440896887663,-0.389878868076963,0.0676279932149175,-0.313855861966957,0.31033895109592,-0.724500219747639,-0.58912741443229,0.556687565474325,0.272380747694589,-0.75267602711328,0.00249406120143784,-0.229728631670291,-0.1015228497554,0.662632143956851,0.40002417666443,0.960006543709085,0.805277223219367,0.227408270164028,72.75,97.5,182.8,79.25,6.5,3.28,29.8,35.5
"70",1.05601326083269,-0.486900801302758,2.80794196635363,2.59025948615235,2.51947824466978,2.7152143318534,1.68867649406436,-0.58912741443229,0.162225979609146,3.01494077181393,-1.52952055051001,1.52565286636528,0.276405440553117,1.23362517434675,3.6401424413298,1.89282243387656,0.296989527115439,1.7936536811752,0.802316818331515,79,102.5,248,83,4,3.29,31.5,36.5
"71",2.49468992032762,0.367866535184529,1.56606979764272,1.15897920647154,1.31859491470454,1.72497152801208,1.73792499842787,0.101436108606341,-0.284830484371389,1.32721152620203,-0.75267602711328,2.88847916572241,1.03560654888823,2.5107232843575,1.52950223053379,1.37806441414824,-0.176594056165736,1.11976064165986,1.377225366499,79.75,108.5,258,86.25,6.5,3.31,26.5,28.5
"72",1.72001787290728,1.79247876266334,-0.141504434334782,-0.397538097681346,0.0426563766164739,1.64009357339712,-0.0350211586584959,-0.381958357520701,2.71307756820396,0.0614145919931005,-0.75267602711328,2.48764790120561,1.79480765722334,2.62682311254029,0.756857153367388,1.89282243387656,-1.12376122272809,1.11976064165986,2.09586105170836,78.25,105.5,233,84,5.75,3.15,30.5,33.5
"73",1.16668069617845,3.50201343563792,-0.296738455423645,-0.701685157113519,-0.0886902375984742,0.932777284939033,-0.379760689203067,-0.451014709824564,1.24042098097397,-0.255034641559132,-1.52952055051001,0.80415659023504,3.31320987389357,2.04632397162632,0.5307171307821,0.863306394419918,1.33887341033403,1.34439165483164,2.52704246283398,77.25,103.5,222,83.5,6.25,3.33,27,31
"74",-0.936000575391063,-0.771823246798521,-1.66279784100564,-0.88059519207362,-1.17699075537947,-1.38722014120348,-0.576754706657108,-0.312902005216837,0.0570362233784316,-0.99341618651434,0.283116670749032,-0.719002214928804,-0.7358627038937,-0.856171732943571,-0.826123004729622,-1.19572568449336,0.202272810459204,-0.946844679520516,-0.347500278003459,70.75,94.5,199.4,78,7.25,3.22,28.5,34
"75",-1.10200172840971,-1.05674569229428,-1.10395536508574,-0.755358167601549,-0.332619663997664,-0.736489155822043,-0.453633445748333,-0.243845652912974,-0.258533045313711,0.166897669843845,-0.234779678182124,-0.398337203315363,-0.862396221949552,-0.682021990669378,0.229197100668385,-0.578016060819378,0.67585639374038,-0.138173032102108,-0.203773140961587,76,103.5,218,82,6,3.43,27,29.5
"76",-0.271995963316478,-1.05674569229428,-0.281215053314759,-0.970050209553671,-1.43968398380937,-1.07600097428192,0.506712389340116,1.27539409777201,-0.99486133892871,-0.99341618651434,-0.234779678182124,-0.719002214928804,-0.609329185837848,-0.740071904760775,-0.618827984026442,-1.29867728843903,0.581139677084145,-0.856992274251804,-0.491227415045331,80.25,108.5,223,88.25,8,3.31,30.5,35
"77",1.00067954315981,1.79247876266334,0.262104020496264,0.622249101591233,0.117711584739301,0.423509557249213,0.0142273457050141,-0.243845652912974,-0.390020240602103,0.377863825545333,-0.75267602711328,0.80415659023504,1.03560654888823,1.05947543207256,0.606097138310529,1.12068540428408,1.05472326036532,1.47917026273471,1.80840677762462,80.75,104.5,221.2,81.5,0.75,3.29,25.5,31.5
"78",1.55401671988863,-0.201978355806996,0.650189073218422,0.139192007198958,0.643098041599094,1.78155683108873,1.22081570261101,0.653886927037246,1.58228768872379,0.905279214799053,0.54206484521461,1.60581911926864,-0.103195113614439,1.11752534616395,0.94530717218846,1.42954021612107,-0.934327789415617,0.805277223219367,0.658589681289644,81.5,110.5,243.6,86.5,5,3.38,27.5,31
"79",-0.936000575391063,0.0829440896887663,0.184487009951832,-0.343865087193315,-0.463966278212612,0.168875693404303,-1.29085801992801,-0.727240119040016,0.214820857724503,-0.149551563708388,1.05996119414577,-0.157838444605283,-1.11546325806126,-0.62397207657798,-0.56229297838012,-0.320637050955218,-1.02904450607185,-0.767139868983092,-0.778681689129074,73.5,96.5,216.4,79.5,6,3.18,29.5,34
"80",1.88601902592592,0.367866535184529,0.432861443694014,0.514903080615172,0.267822000984956,1.30058175493724,0.974573180793463,0.377661517821794,0.924851712281824,0.588829981246821,0.801013019680188,1.84631787797872,0.0233384044414128,1.34972500252954,0.39880211760735,1.42954021612107,-1.12376122272809,0.715424817950655,0.802316818331515,81,109,236.6,84.25,3.25,3.3,26,31
"81",0.00467262504793216,-0.201978355806996,0.0913465972985139,0.908505157527395,0.718153249721921,0.649850769555799,-0.256639428294292,-0.727240119040016,0.320010613955217,1.0107622926498,0.54206484521461,1.04465534894512,0.276405440553117,0.885325689798362,0.794547157131602,1.6354434240124,-0.271310772821971,1.34439165483164,1.23349822945713,78.25,101,206.4,79,0.75,3.24,29.5,38.5
"82",2.43935620265474,0.652788980680291,0.370767835258468,-0.147064048737204,0.117711584739301,0.932777284939033,0.802203415521178,1.06822504086042,0.0307387843207536,0.166897669843845,-2.30636507390675,1.52565286636528,3.56627691000527,2.68487302663169,1.15260219289164,0.451499978637262,0.86528982705285,0.760351020585011,1.08977109241526,82.25,109,225,87.5,5.25,3.3,30.5,33
"83",-0.216662245643596,1.22263387167182,-1.29023619039237,-0.397538097681346,-0.670368100550387,-0.566733246592103,-0.995366993746945,-1.00346552825547,-1.33672804667853,0.0614145919931005,-1.52952055051001,0.162826567008158,2.93360931972601,1.46582483071234,0.606097138310529,-0.0632580410910582,1.90717371027144,0.805277223219367,0.946043955373387,72,98,193,78.5,6.5,3.14,31.5,35
"84",1.44334928454287,-0.771823246798521,0.386291237367355,-0.200737059225234,-0.0886902375984742,-0.62331854966875,1.14694294606575,0.930112336252698,-0.652994631178889,-1.20438234221583,-0.234779678182124,-1.19999973234897,-0.103195113614439,-0.914221647034968,-1.07110802919702,-0.680967664765042,-0.366027489478206,-0.767139868983092,-1.49731737433843,83.5,110.5,252,83.75,0.25,3.37,23.5,30.5
"85",1.16668069617845,4.64170321762097,-0.0794108258992362,-0.272301073209275,0.736917051752628,2.91326289262167,-0.256639428294292,-0.934409175951605,1.05633890757022,1.32721152620203,-1.01162420157886,4.97280174120977,3.31320987389357,5.1229694184704,2.26445730393597,2.61348366149621,2.47547401020885,3.45592317864637,7.27003798521575,71.75,93,178,76.25,4.5,3.22,32,38
"86",0.392008648758107,0.937711426176054,-0.715870312363576,-1.47099830744196,-1.36462877568654,-0.1989287765939,-0.207390923930782,-0.796296471343879,0.688174760762717,-0.782450030812852,0.283116670749032,-0.558669709122084,-0.862396221949552,-0.798121818852173,-0.939193016022265,-0.320637050955218,-1.31319465604056,-0.90191847688616,-1.06613596321282,77.5,103.5,214,81.5,4,3.2,28.5,35
"87",-1.26800288142836,-0.486900801302758,-1.07290856086796,-0.504884118657407,-0.520257684304732,0.14058304186598,-1.29085801992801,-1.07252188055933,0.372605492070575,0.166897669843845,0.024168496283454,-0.238004697508643,-0.862396221949552,-0.565922162486582,0.229197100668385,0.65740318652859,-0.650177639446912,0.266162791607096,-0.0600460039197153,72.5,94,175,77,4.5,3.25,32,37
"88",-0.216662245643596,-1.05674569229428,0.557048660565104,-0.00393602076912319,-0.201273049782715,-1.10429362582025,1.12231869388399,0.101436108606341,-2.15194865746657,0.0614145919931005,0.801013019680188,-0.398337203315363,-0.862396221949552,-0.682021990669378,-0.392687961441155,-1.29867728843903,-0.650177639446912,-1.44103290849843,-0.778681689129074,79,110.5,252,88.5,9.5,3.29,26.5,30.5
"89",0.281341213412342,1.50755631716758,-0.979768148214645,-0.522775122153417,-0.839242318826748,-0.991123019666952,-0.0842696630220064,0.0323797563024781,-1.75748707160139,-0.46600079726062,-0.75267602711328,-0.398337203315363,0.656005994720673,-0.0434729356640023,-0.110012933209546,-0.732443466737874,1.5283068436465,0.131384183704028,-0.203773140961587,79.75,103.5,230.2,85,5.25,3.09,30.5,37.5
"90",-0.382663398662242,-1.05674569229428,1.33321876600942,0.890614154031385,0.399168615199904,0.197168344942627,0.679082154612402,0.170492460910204,-0.127045850025318,0.0614145919931005,-0.234779678182124,-0.238004697508643,-0.862396221949552,-0.565922162486582,0.0784370856115264,0.0396935628546059,-0.650177639446912,-0.317877842639532,-0.203773140961587,80.25,107.5,218,85,4.75,3.16,31,34.5
"91",-0.936000575391063,-0.486900801302758,-0.296738455423645,0.514903080615172,0.267822000984956,-0.793074458898689,-1.0199912459287,-0.865352823647742,0.714472199820395,-0.676966952962108,0.283116670749032,-0.638835962025444,-0.862396221949552,-0.798121818852173,-0.731897995319086,-0.423588654900882,-0.176594056165736,-0.407730247908244,-0.347500278003459,74.25,96.5,197,78.25,4,3.32,32,38.5
"92",-0.271995963316478,0.0829440896887663,-1.24366598406571,-1.14896024451377,-1.12069934928735,-0.962830368128629,-0.207390923930782,-0.0366765960013851,0.372605492070575,-1.52083157576806,0.54206484521461,-1.11983347944561,-0.7358627038937,-1.14642130340056,-1.65530308754234,-0.835395070683538,-1.02904450607185,-1.21640189532665,-0.778681689129074,78,101.5,209.4,82.75,4.75,3.18,34,40
"94",0.170673778066578,0.652788980680291,-0.0794108258992362,0.0318459862228971,-0.0323988315063536,-0.36868468582384,0.0142273457050141,-0.451014709824564,-1.20524085139014,0.272380747694589,1.05996119414577,-0.318170950412003,-0.229728631670291,-0.333722506120991,-0.110012933209546,-0.526540258846546,1.33887341033403,0.131384183704028,-0.0600460039197153,76.75,102.5,192.2,82.25,5.5,3.32,28,35.5
"95",0.724010954795399,-0.201978355806996,-0.141504434334782,-0.80903117808958,-0.163745445721302,0.366924254172566,1.12231869388399,0.51577422242952,0.188523418666824,-0.0440684858576436,-1.52952055051001,-0.157838444605283,1.54174062111164,0.595076119341373,0.606097138310529,-0.423588654900882,1.24415669367779,0.22123658897274,-0.0600460039197153,82.75,106,230,82.75,0,3.15,35.5,37.5
"97",0.392008648758107,1.22263387167182,-0.948721343996872,-1.59623533191403,-1.45844778584007,-0.991123019666952,-0.0350211586584959,-0.312902005216837,-0.679292070236567,-1.09889926436508,0.54206484521461,-1.60083099686577,0.276405440553117,-1.03032147521776,-1.18417804048966,-1.0927740805477,0.48642296042791,-0.722213666348736,-1.49731737433843,78,103,185,80.25,2.25,3.22,30.5,36.5
"98",-0.0506610926249499,-1.05674569229428,0.215533814169605,-0.290192076705285,-0.501493882274025,0.39521690571089,1.41780972006506,1.13728139316429,-0.0218560937946033,-0.0440684858576436,-0.493727852647702,-0.318170950412003,-0.482795667781996,-0.449822334303786,0.248042102550492,-0.0117822391182261,-0.460744206134442,-0.22802543737082,-0.203773140961587,79.75,105,218.4,84.5,4.75,3.36,33,37.5
"99",1.16668069617845,0.0829440896887663,1.48845278709829,1.06952418899149,0.962082676121111,1.10253319416897,1.63942798970085,-0.451014709824564,0.135928540551467,0.905279214799053,-0.493727852647702,1.20498785475184,0.909073030832377,1.34972500252954,1.19029219665585,0.40002417666443,-0.081877339509501,0.311088994241451,0.0836811331221565,77.5,103.5,259,81.5,4,3.4,30,29.5
"101",-0.659331987026652,0.0829440896887663,-0.0794108258992362,0.819050140047345,1.50623293501161,0.876191981862386,-1.29085801992801,-1.00346552825547,0.688174760762717,1.43269460405277,0.54206484521461,2.40748164830225,0.656005994720673,2.04632397162632,1.32220720983061,1.78987082993089,-0.081877339509501,1.52409646536906,1.95213391466649,70,94.5,171.5,75.5,5.5,3.07,28.5,35
"102",0.00467262504793216,-0.486900801302758,-0.840057529234667,-0.236519066217254,-0.501493882274025,-1.10429362582025,-0.527506202293598,-0.727240119040016,0.425200370185932,-0.887933108663596,1.31890936861134,-1.28016598525233,-0.482795667781996,-1.14642130340056,-1.33493805554652,-0.680967664765042,-1.40791137269679,-1.21640189532665,-1.78477164842218,75,101.5,203,80.25,5.25,3.22,30,34.5
"103",-1.10200172840971,-1.05674569229428,-1.2591893861746,-1.05950522703372,-0.933061328980282,-1.21746423197354,-0.699875967565884,-0.0366765960013851,0.0833336624361106,-0.46600079726062,1.57785754307692,-0.558669709122084,-1.11546325806126,-0.914221647034968,-1.05226302731491,-0.680967664765042,-1.31319465604056,-1.21640189532665,-0.491227415045331,79.25,106.5,243,84.75,5.5,3.17,29.5,34.5
"104",-0.714665704699534,0.652788980680291,-1.0263383545413,-1.0237232200417,-0.764187110703921,-0.255514079670546,-1.53710054174556,-0.796296471343879,1.47709793249307,-0.571483875111364,0.801013019680188,-0.318170950412003,-1.11546325806126,-0.740071904760775,-0.882658010375944,0.091169364827438,-2.26036182260291,-0.991770882154872,-1.35359023729656,72.75,99,193,74,1.25,3.22,28,35
"105",-1.04666801073683,-1.05674569229428,2.00072505669153,1.65992730435982,1.28106731064313,1.30058175493724,0.531336641521871,2.03501397311451,-1.23153829044782,2.80397461611245,-0.493727852647702,-0.157838444605283,-0.988929740005404,-0.565922162486582,2.26445730393597,0.451499978637262,1.24415669367779,0.984982033756791,0.0836811331221565,83,112,264.6,86,3,3.62,22.5,25
"106",0.0600063427208142,0.937711426176054,-0.0949342280081225,0.532794084111182,0.736917051752628,1.30058175493724,-1.19236101120099,-0.727240119040016,1.58228768872379,0.694313059097565,1.05996119414577,3.60997544185265,-0.356262149726144,2.4526733702661,0.568407134546315,2.15020144374072,-1.40791137269679,1.25453924956293,2.52704246283398,73.75,95.5,188.8,79.75,6,3.34,34.5,39.5
"107",-0.60399826935377,-0.771823246798521,0.184487009951832,0.801159136551334,0.474223823322732,-0.0574655189022834,0.0634758500685246,-0.796296471343879,-0.232235606256032,0.483346903396077,1.05996119414577,-0.238004697508643,-0.862396221949552,-0.565922162486582,0.0407470818473118,0.245596770745934,-0.176594056165736,0.0864579810696717,-0.0600460039197153,76.5,100,205.2,81,4.5,3.13,31.5,38
"108",-0.991334293063945,-1.05674569229428,-0.948721343996872,-1.73936335988211,-1.94630663863845,-0.679903852745396,0.0634758500685246,-0.865352823647742,1.24042098097397,-1.52083157576806,-0.493727852647702,-0.638835962025444,-0.988929740005404,-0.972271561126366,-1.35378305742862,-0.989822476602034,-1.78677823932173,-1.71059012430457,-0.491227415045331,81,104,197.5,80,-1,3.24,31,34.5
"109",-0.271995963316478,-0.771823246798521,4.12743114560896,4.11099478331321,3.36384933605159,1.24399645186059,0.0142273457050141,4.93538076987676,-1.28413316856317,2.38204230470947,0.283116670749032,0.403325325718239,-0.229728631670291,0.188726720701589,1.66141724370854,-0.37211285292805,1.8124569936152,0.535720007413231,0.0836811331221565,81.25,110,237.6,86.25,5,3.25,32.5,36.5
"110",1.05601326083269,0.367866535184529,0.417338041585128,0.407557059639111,0.624334239568387,0.819606678785739,0.728330658975912,0.722943279341109,-0.468912557775139,0.905279214799053,-1.78846872497559,1.20498785475184,2.55400876555845,2.04632397162632,1.52950223053379,0.708878988501422,2.09660714358391,1.61394887063777,1.95213391466649,79.5,103,225.4,85.5,6,3.34,31,34
"111",-0.271995963316478,-0.486900801302758,0.929610311178377,0.425448063135121,0.192766792862129,0.706436072632446,1.09769444170224,0.653886927037246,-0.363722801544424,1.11624537050054,-1.01162420157886,0.242992819911519,0.0233384044414128,0.188726720701589,1.34105221171271,0.0396935628546059,0.581139677084145,0.311088994241451,-0.0600460039197153,79,106.5,227.4,83,4,3.26,28,35
"112",-0.769999422372416,-0.201978355806996,-1.33680639671903,-0.415429101177356,-0.933061328980282,-1.72673195966336,-1.31548227210976,-0.658183766736153,-1.15264597327478,-1.20438234221583,0.283116670749032,-1.36033223815569,0.0233384044414128,-0.972271561126366,-1.14648803672545,-0.783919268710706,-0.271310772821971,-0.812066071617448,-1.64104451138031,76.5,103,196.3,81.5,5,3.19,31.5,34.5
"113",0.558009801776753,-0.486900801302758,-0.638253301819145,0.013954982726887,-0.182509247752009,-0.62331854966875,0.605209398067137,1.06822504086042,-0.81077926552496,-0.571483875111364,0.024168496283454,-0.879334720735525,0.656005994720673,-0.333722506120991,-0.317307953912726,-0.0117822391182261,0.86528982705285,0.400941399510163,0.0836811331221565,79.75,17,208.4,84,4.25,3.27,30.5,37
"114",-0.825333140045298,-0.771823246798521,-0.436449074403623,0.675922112079263,0.417932417230611,-1.55697605043342,-0.699875967565884,-0.105732948305248,-2.41492304804335,0.166897669843845,0.801013019680188,-0.318170950412003,-0.862396221949552,-0.62397207657798,-0.449222967087477,-0.783919268710706,1.24415669367779,-0.0932468294677524,-0.203773140961587,78,101,233.4,81,3,3.31,33,37
"115",0.0600063427208142,0.0829440896887663,0.805423094307286,0.28232003516704,0.643098041599094,0.791314027247416,0.876076172066443,-0.451014709824564,-0.468912557775139,1.11624537050054,-1.01162420157886,0.884322843138401,-0.103195113614439,0.595076119341373,1.34105221171271,0.65740318652859,0.0128393771467341,0.580646210047587,0.227408270164028,80,108.5,240,85,5,3.52,24.5,29.5
"116",-0.714665704699534,-1.05674569229428,-0.0794108258992362,-0.737467164105539,-0.445202476181905,-1.30234218658851,0.605209398067137,-0.58912741443229,-1.44191780290925,0.377863825545333,-1.01162420157886,-0.318170950412003,-0.356262149726144,-0.449822334303786,0.681477145838959,-1.71048370422168,0.581139677084145,-1.21640189532665,-0.634954552087203,79,106.5,240.5,83.25,4.25,3.26,27,31
"117",0.890012107814045,0.367866535184529,0.0447763909718548,-0.594339136137458,-0.951825131010989,-0.142343473517253,1.22081570261101,0.930112336252698,-0.495209996832817,-0.255034641559132,-0.234779678182124,-0.558669709122084,1.03560654888823,0.0726268925187932,-0.0534779275632244,-0.732443466737874,0.48642296042791,-0.407730247908244,-0.778681689129074,79.5,107,216,82.75,3.25,3.14,28.5,30
