"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"202",0.738661908754875,1.00334848305451,1.44818548489371,0.624490702288837,-0.0211178759501308,-0.157222392669866,-0.502312733050452,-0.2342771372516,2,0.7,0.394,0.449,0.478,10.9,4.8,0.5,23.2,95,110,-0.7,0.9,0.2,0.006,-1.5,-1.4,-2.9,-0.4
"204",0.26745215613958,0.597153424768135,-0.0949040867965029,0.379978141086636,0.219046203482728,-0.25634085761391,-0.850557276642684,-0.2342771372516,0.8,0.2,0.34,0.377,0.374,3.5,6.5,1.2,13.5,85,113,-0.3,0.2,-0.1,-0.03,-6.9,-1.2,-8.2,-0.3
"205",0.455936057185698,-0.21523669180462,2.24788883956528,0.379978141086636,-0.0211178759501308,1.42867304643488,0.194176354134014,-0.538942472690901,2.4,0.8,0.384,0.47,0.491,10.2,7.7,1,15.1,99,106,0.2,1.3,1.5,0.055,-1.9,0.9,-1,0.3
"207",1.68108141398546,0.461755072006009,0.411950152079845,0.379978141086636,-1.58218439226371,0.140133002162276,0.89066544131848,0.984384204505606,0.7,0.3,0.292,0.365,0.404,4.9,5.3,1,19,84,113,-0.4,0.1,-0.3,-0.054,-5.2,-1.2,-6.4,-0.3
"209",-0.957693200660187,-1.1630251611395,-0.162484651980015,-1.33160978732877,-0.741610114248706,-0.751933182334145,-0.502312733050452,0.222720865907352,2.3,0.5,0.467,0.523,0.549,12.8,5.7,0.2,19.1,110,114,1.5,1,2.6,0.077,-1.2,-0.5,-1.7,0.1
"210",-1.05193515118325,-0.756830102853123,-0.128694369388259,-0.190551168385165,1.05962048149773,-0.25634085761391,-0.850557276642684,0.375053533627003,3.7,1.7,0.38,0.408,0.446,13.4,6.9,1.2,20.7,93,103,-1.3,2.9,1.7,0.033,-0.6,0.2,-0.4,1
"212",1.11562971084711,0.732551777530261,-0.917134296529246,1.11351582469324,0.219046203482728,-1.44576243694247,0.89066544131848,2.05071287854316,6.2,1,0.485,0.52,0.54,15,13.2,4,14.4,110,102,2.1,3.6,5.7,0.126,0,1.9,1.9,2.2
"213",-1.71162880484466,-1.43382186666375,-0.128694369388259,-1.82063490973317,-0.501446034815848,-0.851051647278189,-0.676435004846568,-0.843607808130203,2.4,1,0.455,0.49,0.51,14.5,6.7,0.1,21.4,103,108,1.2,1.3,2.5,0.074,-0.7,-0.1,-0.8,0.5
"214",0.173210205616521,0.867950130292387,1.16659979662908,0.869003263491037,1.05962048149773,-0.950170112222238,0.36829862593013,0.222720865907352,3.2,1.1,0.403,0.484,0.551,14,8.1,0.9,20.4,109,104,2,2.5,4.5,0.124,-0.7,1.2,0.5,1.1
"217",-1.24041905222936,-1.1630251611395,-1.87452563662901,-1.82063490973317,-1.10185623339799,-0.25634085761391,-1.72116863562327,-2.06226914988741,1.1,0.4,0.398,0.435,0.449,7.3,6.1,0.4,15.3,90,107,-0.2,0.2,0.1,0.007,-5,-0.4,-5.4,-0.3
"218",0.550178007708757,0.461755072006009,0.997648383670293,-0.353559542519965,-1.22193827311442,2.22162076598725,-0.850557276642684,-1.30060581128915,3.9,0.8,0.468,0.481,0.528,13.6,11.9,0.5,14.9,112,109,1.8,1.1,2.9,0.1,-0.7,0,-0.7,0.4
"222",-0.392241497521833,-0.0798383390424938,-0.207538362102358,-0.190551168385165,0.219046203482728,0.140133002162276,-1.54704636382715,-2.36693448532671,2,0.5,0.442,0.465,0.528,12.3,6,0.1,17.8,104,114,1.1,0.1,1.2,0.035,-1.7,-1.4,-3.1,-0.4
"225",1.11562971084711,0.461755072006009,0.772379833058582,-0.516567916654765,-2.18259459084586,1.52779151137892,-2.41765772280773,-1.90993648216776,1.3,0.3,0.403,0.484,0.519,10.2,7.1,0.3,16.8,101,107,0.3,0.2,0.5,0.056,-1.5,-1.1,-2.6,-0.1
"226",0.455936057185698,0.597153424768135,0.659745557752727,1.11351582469324,1.05962048149773,-1.04928857716628,0.716543169522363,0.984384204505606,4.3,1.3,0.426,0.463,0.487,13.8,6.9,0.8,21.5,102,110,2,0.9,2.9,0.052,0.1,-1,-0.9,0.7
"229",-0.203757596475715,-0.621431750090997,-0.410280057652897,-0.842584664924366,-0.981774193681565,0.933080721714644,0.716543169522363,0.527386201346653,2.2,0.4,0.421,0.442,0.499,11,9.1,0.2,21.8,95,111,-0.3,0.4,0.1,0.004,-2.7,-1.4,-4.1,-0.4
"230",-1.80587075536772,-1.43382186666375,-0.905870868998661,-0.842584664924366,1.05962048149773,-0.157222392669866,-1.0246795484388,-0.843607808130203,1.8,0.8,0.352,0.381,0.421,7.2,5.9,0.6,17.7,90,111,-0.8,0.6,-0.2,-0.011,-5.4,0.4,-5,-0.6
"232",-1.24041905222936,-0.892228455615248,-0.241328644694114,-1.49461816146357,-0.621528074532277,-1.34664397199842,-0.676435004846568,-0.0819444695319492,2.6,1.1,0.399,0.446,0.472,12.2,5.5,0.6,21,94,107,-0.5,1.3,0.8,0.02,-1.3,-0.8,-2,0
"235",1.30411361189323,0.732551777530261,1.50450262254664,1.68404513416504,0.819456402064874,1.13131765160274,1.0647877131146,0.527386201346653,4.7,0.6,0.427,0.441,0.491,9.8,9.2,1.6,19.4,94,111,-1.3,1.5,0.2,0.003,-3.4,-0.6,-4.1,-1.2
"236",0.927145809800993,0.326356719243884,0.648482130222142,-0.598072103722165,-2.06251255112943,0.635725326882507,1.0647877131146,1.13671687222526,1.9,0.6,0.431,0.497,0.531,10.3,5.7,0.8,14.9,107,114,1.2,0,1.2,0.039,-2.1,-1.5,-3.6,-0.6
"237",-1.24041905222936,-0.486033397328871,-1.46904224552794,-0.190551168385165,1.29978456093059,-0.454577787502003,0.0200540823378976,0.0703881981877015,0.9,0.5,0.396,0.412,0.459,11,5.4,1.2,19.1,96,106,-0.2,0.8,0.6,0.042,-3.8,0.3,-3.6,-0.3
"240",-1.14617710170631,-1.1630251611395,0.378159869488089,-1.00559303905917,-0.0211178759501308,-1.54488090188652,0.542420897726247,0.222720865907352,0.8,0.3,0.333,0.367,0.389,4.4,5.1,0,22.2,77,106,-1.1,0.4,-0.8,-0.085,-6.1,-1.5,-7.6,-0.6
"243",-0.0152736954295973,0.190958366481758,0.344369586896333,0.216969766951836,0.339128243199157,0.933080721714644,1.23890998491071,0.375053533627003,1.5,0.3,0.378,0.399,0.46,11.4,8.7,0.7,23.1,95,110,-0.1,0.2,0.1,0.015,-1.8,-2.1,-3.9,-0.2
"246",-0.67496734909101,-0.892228455615248,0.152891318876379,-1.49461816146357,-1.34202031283085,-1.54488090188652,0.194176354134014,0.527386201346653,1.1,0.3,0.365,0.384,0.487,8.2,5.4,0.2,20.9,97,111,-0.2,0.5,0.3,0.019,-4.3,-0.7,-5,-0.5
"247",-1.24041905222936,-1.43382186666375,-0.286382354816457,-1.08709722612657,-0.0211178759501308,-0.454577787502003,-0.502312733050452,0.0703881981877015,1.7,0.7,0.303,0.395,0.432,7.8,6.4,1.8,18,90,109,-0.7,0.7,0,-0.003,-4.1,0.1,-4,-0.3
"248",0.927145809800993,0.326356719243884,1.17786322415966,-0.190551168385165,-1.46210235254728,-0.751933182334145,0.542420897726247,0.832051536785955,1.3,0.3,0.405,0.418,0.526,12.5,8.7,1,14.9,112,100,0.5,0.6,1.1,0.144,-1.8,0.5,-1.3,0.1
"250",-0.203757596475715,-0.621431750090997,0.569638137508043,-1.16860141319397,-1.46210235254728,-1.24752550705437,-0.676435004846568,0.222720865907352,1.7,0.3,0.388,0.466,0.493,10.8,7.9,0.5,19.6,100,107,0.1,0.8,0.9,0.06,-1.5,-0.5,-2.1,0
"252",0.455936057185698,-0.0798383390424938,0.772379833058582,-0.679576290789566,-1.58218439226371,0.8339622567706,-0.676435004846568,-0.843607808130203,0.8,0.1,0.4,0.529,0.537,5.6,4.8,0.3,14.1,97,111,0,0.2,0.2,0.018,-4,-1.6,-5.6,-0.4
"253",1.58683946346241,1.27414518857876,0.445740434671602,0.705994889356237,-0.981774193681565,0.734843791826551,-1.54704636382715,-1.60527114672846,2.2,0.9,0.415,0.517,0.533,9.6,6,0.5,12.9,101,106,0.5,1.6,2.2,0.062,-2.3,1.1,-1.2,0.3
"254",1.20987166137017,1.27414518857876,1.39186834724079,0.298473954019236,-1.10185623339799,1.72602844126702,0.716543169522363,0.0703881981877015,3.3,0.8,0.43,0.462,0.478,11.8,7.5,0.8,16,102,105,1.1,1.9,3,0.075,-1.2,0.5,-0.7,0.6
"255",0.644419958231816,1.00334848305451,0.862487253303266,-0.0275427942503644,-0.861692153965135,-1.74311783177461,-0.154068189458219,-0.0819444695319492,3.1,0.5,0.478,0.513,0.564,10.2,9.4,0.6,16.5,104,113,1,0.3,1.3,0.038,-2.7,-1.1,-3.8,-0.7
"258",-0.109515645952656,-0.621431750090997,0.6034284200998,0.135465579884436,0.339128243199157,1.42867304643488,0.0200540823378976,0.0703881981877015,1.5,0.2,0.446,0.536,0.576,13,6,0.8,18.7,109,109,1.1,0.6,1.7,0.091,0.4,-1.2,-0.8,0.3
"259",0.738661908754875,1.00334848305451,0.321842731835162,0.705994889356237,0.0989641637662985,0.239251467106321,0.0200540823378976,-0.538942472690901,0.9,0.3,0.414,0.457,0.502,9.5,6.9,0.9,14.3,99,105,0.2,0.4,0.6,0.058,-1.9,0.6,-1.3,0.1
"260",-0.297999546998774,0.326356719243884,-0.320172637408213,0.379978141086636,0.939538441781303,-0.851051647278189,-0.154068189458219,0.832051536785955,4.6,1.8,0.409,0.427,0.494,15.8,6.9,1,23.8,100,110,0.3,1.9,2.2,0.041,0,-0.8,-0.8,0.8
"262",-1.6173868543216,-1.29842351390163,-0.320172637408213,-1.33160978732877,0.0989641637662985,0.0410145372182275,0.89066544131848,1.13671687222526,2.4,1,0.417,0.457,0.511,13,4.6,0.1,24.2,97,114,-0.6,0.7,0.1,0.002,-0.8,-2.1,-2.9,-0.5
"263",-0.0152736954295973,0.461755072006009,0.423213579610432,0.624490702288837,0.939538441781303,2.71721309070748,-2.0694131792155,-2.06226914988741,0.9,0.5,0.407,0.465,0.489,12.8,6.4,2.3,20.4,96,100,0,0.4,0.4,0.073,-1.2,2.6,1.4,0.2
"265",-0.109515645952656,-0.621431750090997,-0.843922017580439,-0.0275427942503644,0.0989641637662985,0.536606861938458,0.89066544131848,0.679718869066304,3.2,0.9,0.448,0.48,0.528,16.9,7.1,0.7,23,107,112,2,0.4,2.4,0.078,1.2,-0.9,0.2,0.8
"266",-0.203757596475715,0.190958366481758,-0.162484651980015,-0.353559542519965,-0.261281955382989,1.42867304643488,0.36829862593013,-0.538942472690901,2.5,0.9,0.384,0.417,0.456,11.8,5.9,0.2,27,92,112,-1,0.5,-0.6,-0.026,-1.5,-2.3,-3.8,-0.5
"267",-1.05193515118325,-1.56922021942588,-1.70557422367023,-1.65762653559837,-1.10185623339799,-0.553696252446052,1.0647877131146,1.74604754310386,1.7,0.6,0.422,0.498,0.515,10.8,6.4,0.5,15.8,99,110,0.2,0.7,0.9,0.038,-1.4,-0.3,-1.7,0.1
"269",-0.0152736954295973,-0.21523669180462,-0.590494898142265,-0.435063729587365,-0.621528074532277,0.437488396994414,-0.850557276642684,-0.2342771372516,2.1,0.6,0.333,0.406,0.454,7.2,5,0.7,21.1,91,117,-1.6,0.4,-1.2,-0.047,-4.4,-2.2,-6.6,-1.5
"271",0.832903859277934,1.27414518857876,-0.297645782347042,0.950507450558437,0.339128243199157,1.52779151137892,-0.502312733050452,-0.0819444695319492,6,0.9,0.47,0.481,0.543,15.2,11.8,1.1,16,113,111,3.7,0.9,4.6,0.093,0.4,-1,-0.6,0.8
"272",0.173210205616521,-0.21523669180462,0.130364463815207,0.135465579884436,-0.0211178759501308,-0.25634085761391,-0.328190461254335,0.679718869066304,4.2,0.7,0.469,0.573,0.596,12.2,9.6,0.9,13.5,116,109,1.9,1.5,3.4,0.111,-0.6,0.5,-0.1,0.7
"273",0.644419958231816,1.40954354134089,0.0402570435705236,1.92855769536724,2.02027679922917,-1.34664397199842,0.89066544131848,0.0703881981877015,5.5,1,0.43,0.449,0.485,15.7,12.6,2.5,18.2,107,105,2.3,1.2,3.5,0.104,0.2,-0.2,-0.1,0.8
"274",-0.203757596475715,0.461755072006009,0.535847854916287,1.27652419882804,2.1403588389456,-1.84223629671865,0.89066544131848,1.74604754310386,2.9,1.2,0.386,0.445,0.492,9.4,6.6,1.6,15.4,101,113,-0.1,1.4,1.2,0.034,-3.5,0.4,-3.1,-0.5
"276",1.30411361189323,1.68034024686514,1.11028265897615,1.27652419882804,0.219046203482728,0.140133002162276,0.716543169522363,0.984384204505606,6.2,0.8,0.455,0.458,0.506,15.4,13,5.4,18.4,100,107,0.6,1.8,2.4,0.055,-0.9,0.4,-0.5,0.8
"277",-0.109515645952656,0.055560013719632,-0.128694369388259,-0.353559542519965,-0.381363995099418,-0.157222392669866,-0.676435004846568,-0.691275140410552,2.6,1.1,0.442,0.502,0.526,12.3,6.4,0.8,18.4,100,111,0.2,1,1.2,0.032,-1.1,-0.6,-1.7,0.1
"279",0.644419958231816,0.190958366481758,1.65092718044425,1.19502001176064,0.939538441781303,-0.0581039277258168,2.63188815927964,2.05071287854316,2.4,0.3,0.406,0.469,0.522,12.3,11.2,3.2,15.8,103,104,0.3,0.8,1.1,0.083,-1.1,1.4,0.3,0.4
"280",1.30411361189323,0.867950130292387,-0.444070340244653,0.869003263491037,-0.381363995099418,0.338369932050365,-0.328190461254335,-0.538942472690901,2.8,0.4,0.442,0.51,0.521,9.2,7.1,0.8,14.2,103,114,0.4,0.5,1,0.031,-2.4,-1.1,-3.5,-0.6
"282",0.361694106662639,0.461755072006009,-0.320172637408213,1.03201163762584,1.05962048149773,-1.24752550705437,0.89066544131848,0.222720865907352,3.2,0.7,0.396,0.446,0.494,10.6,8,4.2,19.3,92,105,-0.9,1.5,0.6,0.02,-3.1,0.3,-2.8,-0.3
"283",0.455936057185698,0.867950130292387,-0.128694369388259,0.542986515221437,0.219046203482728,-0.0581039277258168,-1.54704636382715,-1.90993648216776,1.2,0.1,0.393,0.432,0.447,5.8,6.1,0.9,16.1,85,110,-0.9,0.3,-0.6,-0.033,-3.7,-2.3,-6,-0.9
"284",0.927145809800993,1.54494189410302,1.47071233995488,2.25457444363684,2.1403588389456,-0.751933182334145,-1.72116863562327,-1.30060581128915,5.1,1.3,0.493,0.543,0.573,16.6,12.2,1.1,14.5,119,101,3.1,2.4,5.5,0.171,1.6,1.8,3.4,2.1
"285",-2.74829026059831,-3.19400045257139,-1.35640797022208,-1.82063490973317,0.819456402064874,-0.751933182334145,1.76127680029906,2.35537821398246,1,0.4,0.392,0.415,0.462,11.4,5.9,1.5,24.2,95,110,-0.3,0.4,0.1,0.008,-3.1,0.7,-2.4,0
"286",1.39835556241629,1.68034024686514,1.26797064440435,2.33607863070424,1.66003068007988,-0.553696252446052,0.0200540823378976,-0.386609804971251,2.8,0.6,0.423,0.468,0.489,9.6,8.8,2.4,14.1,100,113,0,0.4,0.3,0.032,-2.8,-0.6,-3.4,-0.2
"287",0.26745215613958,0.190958366481758,0.659745557752727,0.379978141086636,0.219046203482728,0.239251467106321,-0.328190461254335,-0.386609804971251,4.3,0.6,0.403,0.477,0.499,11,10.1,0.4,14.5,103,111,1.3,0,1.3,0.034,-0.5,-2,-2.4,-0.2
"289",-1.52314490379854,-2.38161033599863,-0.973451434182173,-1.49461816146357,-0.261281955382989,-0.652814717390096,0.542420897726247,0.984384204505606,3.5,0.9,0.366,0.411,0.464,14.9,7.5,0.8,25.2,96,111,-0.2,0.5,0.3,0.009,0.7,-1.4,-0.8,0.6
"290",-0.109515645952656,-1.1630251611395,-0.162484651980015,-0.842584664924366,-1.10185623339799,0.0410145372182275,0.194176354134014,0.222720865907352,0.9,0.5,0.371,0.447,0.455,7.8,3.4,0.4,13.6,91,112,-0.4,0.2,-0.2,-0.012,-3.5,-1.7,-5.2,-0.6
"292",-0.957693200660187,-0.621431750090997,-1.42398853540559,-1.16860141319397,-0.501446034815848,-0.25634085761391,-0.676435004846568,-0.995940475849853,1.4,0.9,0.367,0.384,0.431,11.5,5.3,0.1,21.8,90,108,-0.5,0.3,-0.2,-0.014,-2.5,-1.1,-3.5,-0.2
"293",0.927145809800993,0.867950130292387,-0.0498503766741602,-0.272055355452565,-1.58218439226371,-0.355459322557959,-0.850557276642684,-0.995940475849853,4.8,1,0.384,0.477,0.485,9.7,10.5,1.4,12.3,105,112,0.3,0.9,1.2,0.053,-2.3,0.4,-1.9,0
"294",0.361694106662639,0.055560013719632,0.130364463815207,-0.0275427942503644,-0.501446034815848,-1.04928857716628,-0.502312733050452,-0.538942472690901,2,0.9,0.396,0.46,0.483,9.4,5.4,0.6,13.9,106,111,1,0.8,1.8,0.055,-3,0.5,-2.6,-0.2
"296",1.02138776032405,0.326356719243884,-0.410280057652897,-0.190551168385165,-1.58218439226371,-1.34664397199842,0.194176354134014,0.527386201346653,3.3,0.9,0.419,0.522,0.533,10.1,6.3,1.1,15.7,106,116,0.7,0.7,1.5,0.034,-1.6,-0.8,-2.4,-0.2
"300",0.173210205616521,0.732551777530261,0.637218702691556,0.298473954019236,0.219046203482728,-0.851051647278189,-1.19880182023492,-0.691275140410552,3.2,0.9,0.442,0.505,0.535,10.8,7.7,1,20.5,99,115,-0.3,0.6,0.3,0.012,-3.2,-0.6,-3.8,-0.5
"301",-2.46556440902913,-1.97541527771225,-0.0723772317353316,-2.14665165800277,-0.0211178759501308,0.933080721714644,-1.0246795484388,-1.30060581128915,1.6,1,0.37,0.415,0.458,12.2,5.1,0.2,19.7,97,108,0.2,0.4,0.6,0.03,-1.7,-0.7,-2.4,-0.1
"303",0.361694106662639,-0.621431750090997,-0.522914332958752,-0.516567916654765,-1.22193827311442,1.03219918665869,-0.502312733050452,0.0703881981877015,0.9,0.4,0.375,0.438,0.477,7.9,5.2,0.6,16.1,96,110,0,0.2,0.2,0.021,-4,-0.2,-4.2,-0.2
"304",-0.297999546998774,-0.486033397328871,-0.860817158876318,-0.679576290789566,-0.621528074532277,-1.24752550705437,-0.502312733050452,-0.843607808130203,3.4,1.3,0.386,0.474,0.51,13.1,5.2,0.6,18.2,101,105,2.1,1.9,4.1,0.072,-0.5,-0.4,-0.8,0.8
"305",0.927145809800993,1.00334848305451,1.50450262254664,0.298473954019236,-0.741610114248706,-0.950170112222238,-0.154068189458219,-0.386609804971251,1.8,0.4,0.372,0.418,0.456,8.6,8.3,1.8,21.8,92,111,-0.7,0.4,-0.2,-0.012,-2.6,-1.8,-4.4,-0.5
"306",0.832903859277934,0.867950130292387,0.242998739121063,0.298473954019236,-0.621528074532277,0.140133002162276,-1.37292409203103,-1.45293847900881,2.4,0.7,0.443,0.52,0.545,14.9,5.7,1,24.7,102,111,1.4,0.3,1.7,0.05,0.3,-1.7,-1.4,0.2
"307",-0.109515645952656,-0.350635044566745,-1.97589648440429,-0.679576290789566,-0.861692153965135,-0.454577787502003,0.0200540823378976,0.679718869066304,1.6,0.6,0.423,0.452,0.49,7.7,4.5,0.7,17,94,115,-0.4,0.2,-0.2,-0.013,-4.7,-2.1,-6.9,-0.8
"311",-0.957693200660187,-0.621431750090997,-1.13113941961037,-0.353559542519965,0.699374362348445,0.338369932050365,-1.0246795484388,-0.995940475849853,2.7,1,0.417,0.469,0.494,9.1,6.5,0.9,17.2,96,115,-0.6,0.6,-0.1,-0.003,-4,-0.3,-4.3,-0.6
"313",1.02138776032405,0.597153424768135,0.547111282446872,0.461482328154036,-0.621528074532277,2.41985769587534,-1.72116863562327,-1.45293847900881,1.5,0.3,0.352,0.476,0.489,10.1,7.4,0.7,20.2,97,104,0.2,0.8,1,0.054,-0.2,-0.5,-0.7,0.3
"314",1.68108141398546,1.95113695238939,1.20039007922083,1.35802838589544,-0.14119991566656,0.239251467106321,-1.19880182023492,-0.691275140410552,6.3,0.6,0.45,0.527,0.549,14.2,10.7,1.1,22.5,105,109,1.5,2.3,3.8,0.077,0.3,-1,-0.7,0.8
"316",1.49259751293935,1.54494189410302,1.50450262254664,0.624490702288837,-0.981774193681565,-0.157222392669866,-2.59177999460385,-1.90993648216776,4,0.7,0.428,0.483,0.517,10,8.3,1.3,15.8,102,110,1.1,1.2,2.3,0.048,-2.2,-0.8,-3,-0.6
"318",0.173210205616521,0.190958366481758,1.39186834724079,0.950507450558437,1.17970252121416,2.22162076598725,-1.0246795484388,-1.1482731435695,1.4,0.3,0.35,0.425,0.468,5.1,6.9,0.4,12.8,89,105,-0.3,0.5,0.2,0.025,-5.4,0.3,-5.1,-0.3
"320",0.173210205616521,-0.0798383390424938,-0.714392600978706,-0.435063729587365,-0.861692153965135,-1.14840704211033,0.194176354134014,0.984384204505606,1.7,0.5,0.431,0.581,0.604,11,3.9,0.4,15,120,115,2.7,0.9,3.6,0.095,-0.3,-1.3,-1.6,0.2
"323",0.361694106662639,0.461755072006009,1.3806049197102,1.52103676003024,1.78011271979631,0.8339622567706,0.194176354134014,-0.0819444695319492,1.7,0.3,0.357,0.412,0.464,10.8,9.3,1.3,19.5,101,112,0.1,0.2,0.3,0.035,-1.6,-1.3,-2.9,-0.1
"327",0.832903859277934,0.867950130292387,1.11028265897615,2.09156606950204,2.02027679922917,-0.553696252446052,0.542420897726247,0.679718869066304,5.9,1.1,0.462,0.462,0.516,12.3,13.6,1.8,14.3,106,106,1.2,2.8,4,0.092,-1.6,0.8,-0.8,0.6
"328",-0.297999546998774,-0.21523669180462,1.17786322415966,0.135465579884436,0.579292322632015,-0.0581039277258168,0.716543169522363,0.527386201346653,2.3,0.9,0.394,0.463,0.506,7.6,5.5,0.4,14.1,103,111,0.1,0.8,0.8,0.049,-4.1,0.4,-3.7,-0.4
"331",-0.957693200660187,-1.29842351390163,-1.93084277428194,-1.65762653559837,-1.22193827311442,0.536606861938458,-1.54704636382715,-1.1482731435695,1.6,0.8,0.414,0.453,0.496,13.1,5.7,0.5,19.3,101,109,0.9,0.2,1.2,0.051,-0.9,-0.6,-1.5,0.2
"333",1.30411361189323,2.22193365791364,1.05396552132322,1.43953257296284,0.459210282915586,1.13131765160274,-1.0246795484388,-1.45293847900881,5.3,0.8,0.434,0.458,0.496,14.2,10.8,1.2,22.4,98,100,0.1,2.9,3,0.086,0.2,1,1.2,1.3
"334",-0.580725398567951,-0.486033397328871,-1.2663005499774,-0.924088851991766,-0.621528074532277,-0.157222392669866,0.36829862593013,0.679718869066304,3.3,1.1,0.403,0.493,0.517,11.2,6.8,0.3,16.6,100,104,0.5,2.9,3.5,0.072,-1.3,1.1,-0.2,1.1
"335",-1.24041905222936,-1.56922021942588,-1.76189136132316,-2.30966003213757,-1.82234847169657,-0.652814717390096,-0.328190461254335,0.0703881981877015,0.7,0.4,0.433,0.496,0.538,14,3.7,0.2,18.1,112,113,0.7,0.1,0.7,0.083,-0.3,-1.1,-1.5,0.1
"336",0.0789682550934617,-0.621431750090997,1.222916934282,0.787499076423637,1.05962048149773,0.8339622567706,0.0200540823378976,-0.2342771372516,2.8,1.1,0.457,0.518,0.555,14.9,6.3,0.5,18.5,111,111,2.6,1.5,4.1,0.1,0,-0.4,-0.4,0.8
"339",-0.580725398567951,-0.350635044566745,1.4594489124243,0.379978141086636,1.29978456093059,0.338369932050365,0.89066544131848,-0.0819444695319492,3.3,1.5,0.367,0.462,0.491,11,6.7,0.8,15.1,101,104,0.7,2.2,2.9,0.077,-1.9,1.5,-0.5,0.7
"340",-0.67496734909101,-0.756830102853123,-1.34514454269149,-0.109046981317765,0.699374362348445,-2.04047322660675,1.41303225670683,2.05071287854316,2.9,0.8,0.451,0.517,0.55,17.4,6.6,0.4,25.3,111,112,3.1,0.9,4,0.103,2.3,-1.4,0.9,1.4
"341",-0.580725398567951,-0.756830102853123,0.772379833058582,-0.353559542519965,0.219046203482728,1.72602844126702,-2.0694131792155,-2.51926715304636,2.1,0.4,0.395,0.439,0.474,11.5,7.3,0.1,25,92,109,-1.1,1,-0.1,-0.004,-1.7,-2,-3.7,-0.6
"342",0.26745215613958,0.732551777530261,1.27923407193493,0.624490702288837,0.579292322632015,0.437488396994414,0.36829862593013,0.375053533627003,2,0.6,0.382,0.41,0.445,9.2,8,0.3,18.8,92,109,-0.6,0.6,0,0.002,-3.3,0.1,-3.1,-0.2
"345",-0.392241497521833,-0.0798383390424938,-0.950924579121002,0.216969766951836,0.819456402064874,-0.454577787502003,2.10952134389129,2.20304554626281,2.3,0.7,0.362,0.402,0.459,9.1,7.7,1.2,15.3,95,107,-0.2,0.7,0.5,0.031,-3,0.4,-2.6,-0.1
"348",0.644419958231816,0.867950130292387,-0.185011507041187,0.624490702288837,0.0989641637662985,0.239251467106321,0.0200540823378976,-0.386609804971251,2.6,0.9,0.494,0.507,0.536,20.1,7.6,0.9,20.6,115,108,2.7,0.4,3.2,0.146,2.7,-0.4,2.3,1.1
"349",-0.957693200660187,-1.02762680837737,-1.20998341232447,-0.272055355452565,0.819456402064874,-0.355459322557959,0.716543169522363,1.28904953994491,0.9,0.2,0.381,0.398,0.412,6,6.4,1.3,18.2,82,105,-0.7,0.4,-0.3,-0.031,-5.5,0,-5.6,-0.4
"350",0.927145809800993,1.54494189410302,1.59461004279133,0.950507450558437,0.219046203482728,1.62690997632297,-0.850557276642684,-1.75760381444811,2.1,0.3,0.399,0.493,0.533,11.6,7.3,1,18.7,105,114,0.8,0.1,0.9,0.039,-0.3,-2.2,-2.5,-0.1
"353",1.20987166137017,-1.02762680837737,1.39186834724079,0.298473954019236,-1.10185623339799,0.536606861938458,1.76127680029906,1.28904953994491,4,0.7,0.457,0.464,0.519,10.6,11.9,0.3,12.8,101,108,0.4,0.3,0.7,0.045,-1.4,-0.7,-2.2,0
"355",-0.109515645952656,0.326356719243884,0.0965741812234512,-0.109046981317765,-0.0211178759501308,-0.0581039277258168,-0.328190461254335,-0.386609804971251,0.7,0.1,0.314,0.35,0.408,2.9,5.9,1.1,21.7,79,106,-0.5,0.2,-0.3,-0.06,-7.4,-1.3,-8.7,-0.4
"356",1.39835556241629,0.597153424768135,0.29931587677399,1.27652419882804,0.0989641637662985,0.239251467106321,0.716543169522363,0.222720865907352,4.4,1.2,0.461,0.489,0.504,12.5,9.6,2.4,15.9,101,107,0.7,1.7,2.4,0.059,-1.6,0.3,-1.3,0.4
"360",0.455936057185698,0.190958366481758,-0.950924579121002,-0.272055355452565,-0.981774193681565,-0.0581039277258168,0.36829862593013,1.44138220766456,6.2,1.9,0.405,0.431,0.48,15.5,9.8,1.4,25.7,96,108,-0.8,2.1,1.3,0.026,-0.2,-0.2,-0.5,0.9
"361",0.832903859277934,1.13874683581664,1.77482488328069,1.27652419882804,0.819456402064874,-0.454577787502003,0.542420897726247,-0.2342771372516,5.8,0.7,0.458,0.46,0.506,14,12.9,2.8,17.9,102,110,1.1,1,2.1,0.051,-1.6,-0.9,-2.6,-0.3
"362",-1.71162880484466,-1.56922021942588,-1.48030567305852,-0.761080477856966,1.05962048149773,-1.34664397199842,1.76127680029906,1.28904953994491,2.6,0.8,0.428,0.462,0.502,12.6,5.6,0.1,18.8,103,113,0.6,0.5,1.1,0.038,-1.6,-1.3,-3,-0.3
"363",1.68108141398546,1.54494189410302,1.6171368978525,0.298473954019236,-1.70226643198014,0.734843791826551,-2.0694131792155,-2.21460181760706,2.6,0.6,0.403,0.465,0.505,12.5,8.7,1,17.8,103,109,1.1,0.4,1.5,0.055,-0.3,-0.5,-0.8,0.4
