"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"408",0.645485262051975,0.751716886821611,1.42331370180203,1.11786467413985,1.0411509264493,-0.0351034638555782,-1.36505423090806,-1.66816987623549,6.6,0.6,0.471,0.471,0.51,10.4,19.2,0.6,8.9,109,102,1.3,1.7,3,0.105,-2.4,-0.3,-2.8,-0.3
"409",-0.0236253883986273,0.277768728214673,-0.334039026720593,0.736099607079696,1.39262723320263,-0.352622232398486,0.186317874596947,-0.0817259017175884,4.3,0.8,0.505,0.515,0.531,16.1,16.4,3.3,15.5,109,102,1.1,1.7,2.8,0.125,-0.7,2,1.3,0.9
"410",0.57113963422413,0.0407946489112036,0.344938163844965,0.481589562372924,-0.0132779938106813,-0.908280077348583,1.04819126654417,0.927829354793804,3.7,0.8,0.457,0.468,0.524,13.4,8.6,1.8,19.1,104,101,1.8,2.9,4.7,0.117,-1.3,0.9,-0.4,0.8
"411",0.868522145535509,0.830708246589434,1.13574689168015,0.863354629433082,0.221039544024871,0.441174688958789,0.875816588154729,0.206718457285667,2.6,0.4,0.514,0.532,0.564,15.9,10.5,4.3,17.9,111,109,1,0.5,1.5,0.103,-1.1,-0.4,-1.5,0.1
"412",0.57113963422413,-0.117188070624442,0.145238990149213,-0.409195594100779,-1.65350075865955,1.15559191818034,-0.847930195739726,-1.52394769673386,2.5,0.3,0.379,0.469,0.492,9.6,11,0.2,12.6,110,108,0.6,0.6,1.1,0.084,-1.6,-0.4,-2,0
"413",-0.246662271882161,0.119786008679027,-0.413918696198894,-0.0274305270406204,0.338198312942647,-1.62269730657013,0.703441909765284,0.927829354793804,1.9,0.6,0.464,0.496,0.514,11.4,6.6,1.5,18.7,101,108,0.4,1,1.3,0.055,-1.8,-0.4,-2.2,-0.1
"414",0.57113963422413,0.0407946489112036,-0.246171390294463,-0.409195594100779,-1.65350075865955,0.917452841773156,-0.33080616057139,0.206718457285667,2.3,0.6,0.414,0.497,0.529,12.3,6.4,0.9,19.6,108,107,1.3,0.9,2.2,0.098,-1,0.3,-0.7,0.3
"415",-0.469699155365695,-0.354162149927912,-0.294099191981443,-0.727333149984244,-0.599071838399561,-1.22579884589149,0.186317874596947,-0.0817259017175884,2.3,0.9,0.401,0.404,0.484,13.8,7.1,0.4,23.1,101,103,0.4,1.6,2,0.09,-2.1,1.1,-1.1,0.3
"416",-1.21315543364414,-0.433153509695735,-1.27661912656454,-0.0910580382173134,1.74410353995596,-0.908280077348583,-0.158431482181944,1.07205153429543,1.4,0.5,0.518,0.594,0.617,18.5,6.4,1.3,24.7,111,107,1.1,0.8,2,0.134,1.3,0.2,1.5,0.6
"418",-0.618390411021385,-0.82811030853485,-0.0784240843900298,-0.0910580382173134,0.806833388613751,1.47311068672325,0.0139431962075013,0.0624962777840391,1.9,0.7,0.378,0.431,0.456,7.5,6.2,0.8,14.8,92,113,-0.6,0.5,-0.1,-0.008,-4.5,-0.3,-4.7,-0.6
"419",0.199411495084907,-0.275170790160088,-0.214219522503142,-0.472823105277472,-1.18486568298844,-0.27324254026276,2.59956337204918,1.79316243180357,3.6,0.7,0.394,0.401,0.445,9.7,10.2,1.5,19,91,103,-0.4,0.9,0.5,0.028,-4.1,-0.1,-4.3,-0.5
"420",0.125065867257062,0.119786008679027,0.344938163844965,0.290707028842845,0.338198312942647,-0.987659769484309,1.73768998010196,1.64894025230194,1.3,0.7,0.528,0.528,0.566,15.2,6.7,0.7,16.8,115,107,1.1,0.7,1.7,0.124,0.2,1,1.2,0.6
"421",1.83501530729749,1.30465640519637,1.22361452810628,1.49962974120001,-0.130436762728457,0.520554381094519,-1.19267955251862,-1.23550333773061,1.7,0.1,0.406,0.406,0.453,6.5,13.2,5,10.6,88,103,-0.1,0.3,0.2,0.03,-6.1,0.5,-5.6,-0.2
"422",0.496794006396286,0.751716886821611,0.304998329105815,1.24511969649324,1.50978600212041,0.441174688958789,1.04819126654417,1.50471807280031,4.5,0.9,0.422,0.457,0.497,12.4,9.9,2.7,21.3,96,111,-0.5,1,0.5,0.011,-1.5,-0.7,-2.2,-0.1
"423",2.13239781860887,1.93658728333896,0.928059751036562,2.64492494238049,1.50978600212041,2.42566699235198,-1.70980358768695,-1.81239205573712,3.4,0.2,0.486,0.486,0.507,12.9,20.6,7.4,14.2,94,104,-0.2,0.6,0.4,0.045,-3.6,0.9,-2.7,-0.1
"424",-0.915772922332764,-0.433153509695735,-0.8931967130687,-0.600078127630858,0.338198312942647,-1.46393792229868,0.0139431962075013,0.350940636787294,4.9,1.3,0.398,0.414,0.489,15.2,8.6,0.4,25.8,99,111,-0.1,2,1.9,0.035,-0.1,-0.9,-1,0.7
"425",0.348102750740596,0.593734167285965,1.34343403232373,0.990609651786469,1.27546846428485,-0.19386284812703,-1.19267955251862,-1.37972551723224,4.9,0.6,0.487,0.492,0.548,14,13.2,0.3,15.9,112,108,1.9,1.2,3.1,0.108,0,-1.2,-1.2,0.3
"426",0.199411495084907,0.277768728214673,0.344938163844965,0.481589562372924,0.572515850778199,-0.511381616669942,0.531067231375838,0.639384995790549,2.1,0.2,0.292,0.292,0.339,4.1,12.7,3,16.2,76,105,-0.9,0.4,-0.5,-0.052,-7.8,-1.5,-9.3,-0.8
"428",-0.0236253883986273,0.435751447750319,0.336950196897135,0.163452006489459,0.338198312942647,1.47311068672325,-0.847930195739726,-0.658614619724098,2.5,0.4,0.451,0.462,0.518,13,8.9,1.2,22.1,102,112,0.6,0.7,1.2,0.044,-1.5,-1.7,-3.1,-0.4
"429",0.0507202394292174,-0.275170790160088,-0.0544601835465398,-0.2183130605707,-0.481913069481785,-1.14641915375576,2.08243933688085,1.36049589329869,2.4,0.2,0.434,0.434,0.512,12.4,9.8,0.5,18.4,103,105,0.4,0.4,0.9,0.084,-1.5,-0.8,-2.3,0
"431",-1.1388098058163,-0.591136229231381,-1.1328357215036,-0.918215683514323,0.103880775107095,0.441174688958789,0.186317874596947,0.350940636787294,1.4,0.4,0.345,0.372,0.387,5.7,4.9,0.6,12.2,91,111,-0.7,0.8,0.1,0.006,-4.8,-0.3,-5.1,-0.8
"432",-0.0236253883986273,-0.117188070624442,1.07983112304533,-0.0910580382173134,-0.130436762728457,-0.828900385212853,1.73768998010196,1.50471807280031,2.2,0.3,0.346,0.452,0.473,4.6,7.7,0.3,9,97,107,-0.2,1.3,1.2,0.048,-4.6,-0.1,-4.7,-0.8
"433",-0.172316644054317,0.277768728214673,0.297010362157985,0.227079517666152,0.689674619695975,0.441174688958789,-0.158431482181944,0.495162816288922,1.4,0.2,0.46,0.472,0.505,13.1,10,0.3,23.1,101,109,0.1,0.2,0.3,0.053,-2.2,-2.3,-4.5,-0.2
"434",-1.88226608409474,-1.53903254644526,-1.56418593668643,-1.74537332881133,-0.247595531646233,-0.511381616669942,0.186317874596947,0.639384995790549,2.2,0.8,0.382,0.476,0.517,9.3,6.7,0.3,15.5,95,108,-0.3,0.8,0.5,0.024,-2.7,-0.5,-3.2,-0.3
"436",0.868522145535509,0.356760087982496,0.584577172279868,0.0998244953127657,-1.18486568298844,0.282415304687333,-0.158431482181944,-0.658614619724098,5.4,1.6,0.429,0.482,0.518,13.9,7.5,1.8,18.2,104,107,2.7,2.1,4.8,0.074,0.2,0.3,0.5,1.9
"437",-2.10530296757828,-2.09197206482002,-1.73992120953869,-2.89066852999181,-2.00497706541287,-1.46393792229868,1.56531530171251,2.51427332931171,0.9,0.5,0.38,0.423,0.446,8.3,5,0.2,17.4,90,110,-0.4,0.3,-0.1,-0.01,-3.8,0,-3.8,-0.2
"438",0.273757122912752,0.435751447750319,-1.1328357215036,0.227079517666152,-0.0132779938106813,-0.27324254026276,-1.19267955251862,-1.52394769673386,3,1.1,0.414,0.414,0.461,10.4,6.6,1,18,92,107,-0.6,0.7,0.1,0.008,-2.3,-0.2,-2.5,-0.1
"439",0.57113963422413,0.19877736844685,0.504697502801567,1.24511969649324,1.39262723320263,0.282415304687333,0.703441909765284,-1.23550333773061,1.8,0.1,0.469,0.528,0.533,9.7,8.6,1.1,15.5,105,109,0.3,0.4,0.7,0.063,-1.6,-1.1,-2.7,-0.1
